cited,citation_count
4556140,45
4103188,45
4472732,45
4684762,45
4795529,45
4796980,45
4851978,45
3028367,45
4303471,45
4394540,45
4680804,45
3290165,45
4100233,45
4239635,45
4454234,45
4628464,45
3827999,45
3187185,45
3107052,45
3532571,45
3880493,45
3956740,45
4000510,45
4357184,45
4630216,45
4776844,45
3050427,45
3875946,45
4353064,45
4373181,45
4630305,45
4641636,45
4690779,45
4805099,45
3516408,45
3760883,45
4211075,45
4636219,45
3679000,45
4005027,45
4379573,45
4397675,45
4404153,45
4758228,45
4022352,45
4282884,45
4459166,45
4939652,45
4673574,45
5014468,45
4472750,45
4558014,45
4898578,45
2680437,45
4190042,45
4849882,45
4909434,45
4526988,45
4549044,45
4687033,45
4800176,45
4270168,45
4338005,45
4382215,45
4704029,45
4969192,45
3068011,45
4018826,45
4690679,45
4770438,45
4850745,45
4953082,45
3310051,45
274447,45
4391797,45
4462090,45
4299826,45
4875743,45
4891637,45
4761768,45
4905143,45
3305613,45
4296436,45
4517223,45
4743230,45
3799151,45
4060829,45
4711251,45
4005710,45
4064027,45
4147911,45
5077736,45
3994793,45
4094783,45
4736101,45
4853331,45
3470005,45
4468704,45
4548203,45
4043451,45
4579443,45
4722330,45
5019963,45
3900102,45
4249247,45
4307720,45
4721868,45
3702482,45
3879525,45
4137140,45
4426773,45
4809515,45
3436819,45
3700623,45
4195193,45
4487657,45
4291015,45
4331725,45
4376095,45
3361859,45
4743945,45
4795443,45
4573046,45
4672254,45
4803636,45
4840672,45
3699498,45
4071740,45
4125644,45
4417251,45
4534889,45
4317844,45
4265511,45
4674939,45
4141735,45
4627445,45
4638803,45
3499167,45
3627678,45
4395486,45
4443700,45
4677301,45
4830014,45
5040170,45
4254773,45
4315763,45
4782951,45
5053048,45
3922464,45
4361537,45
4462847,45
4895727,45
4072851,45
4117881,45
4296083,45
4360021,45
4492620,45
4642411,45
4718041,45
4484280,45
4888713,45
4947257,45
3731145,45
4356270,45
4707187,45
4745181,45
4853811,45
3941159,45
4561625,45
4702558,45
4705361,45
3717655,45
3788303,45
3957382,45
3731681,45
4170747,45
4383920,45
4873643,45
4740657,45
4672303,45
3692622,45
4457307,45
3870794,45
3918446,45
4325863,45
4742464,45
4816224,45
4863435,45
3937222,45
4137401,45
4192021,45
4628945,45
2570465,45
4017798,45
4744987,45
4045246,45
3669007,45
3685059,45
4028454,45
4581624,45
4753804,45
3618032,45
3964998,45
4377000,45
4544762,45
4562572,45
4586546,45
4295154,45
4812255,45
4358466,45
4528311,45
4773402,45
4812859,45
4735215,45
2110022,45
3779246,45
4410321,45
4166457,45
4504699,45
4875259,45
3882470,45
4010242,45
4165532,45
4958754,45
4296949,45
4374077,45
4460372,45
4576999,45
3728480,45
3776615,45
3839234,45
3924268,45
4494539,45
4767293,45
4985467,45
3743626,45
4681404,45
4702244,45
4751532,45
4790809,45
3661815,45
3769982,45
3913187,45
4647980,45
5057368,45
4298839,45
4634430,45
4649904,45
4774672,45
4873680,45
5078405,45
4356509,45
4495149,45
4718106,45
4258385,45
4887212,45
4923914,45
5028667,45
3881605,45
4275619,45
4467436,45
4545030,45
4551296,45
4569344,45
4896319,45
5052783,45
3856020,45
4118411,45
4145721,45
4447253,45
4614771,45
3030208,45
3832276,45
4139483,45
4597365,45
4612186,45
4639252,45
4888342,45
4131195,45
4169807,45
3629787,45
4075171,45
4126588,45
4138735,45
4314044,45
4357497,45
4205899,45
4217588,45
4350935,45
3952311,45
4708460,45
4961188,45
4971067,45
3866249,45
3929134,45
4228809,45
4455562,45
4456872,45
4531187,45
4776424,45
4866515,45
3533835,45
4494100,45
4494171,45
4819635,45
3984598,45
3996429,45
4391401,45
4593267,45
4647279,45
4734767,45
4847772,45
3127363,45
4068232,45
4267828,45
4398192,45
4467525,45
4497075,45
3843400,45
4047163,45
4557716,45
4041467,45
4343789,45
4348462,45
4421383,45
4642768,45
4527568,45
4613782,45
2793957,45
3849721,45
4647576,45
4759063,45
3755237,45
4533724,45
4880610,45
4675832,45
4087587,45
4291277,45
4416280,45
4571676,45
4574692,45
4730672,45
4169251,45
4726369,45
3368972,45
3798366,45
3974491,45
4029817,45
4159470,45
3866052,45
4046553,45
4116888,45
4216539,45
4964654,45
3691356,45
4107415,45
4512391,45
4582789,45
3520133,45
4675755,45
4858001,45
4947123,45
4604437,45
3245703,45
4458980,45
4679493,45
3734851,45
4887367,45
4116962,45
4649385,45
4773906,45
4893326,45
5175758,45
5126931,45
5181181,45
5314798,45
5170480,45
5047917,45
5120308,45
5426118,45
5498392,45
5491694,45
5140417,45
5202950,45
5276513,45
5144833,45
5434173,45
5515378,45
4383862,45
5418752,45
5210875,45
5315997,45
5235700,45
5396546,45
5189070,45
5295201,45
5172303,45
5065447,45
5383892,45
5251306,45
5210855,45
5233482,45
5187788,45
5082670,45
5340765,45
5259026,45
5109413,45
5081667,45
5320669,45
5082500,45
5346578,45
5116409,45
5122923,45
5159660,45
5514130,45
5088748,45
5102829,45
5066414,45
5126999,45
5275774,45
5055999,45
4897031,45
5122123,45
5221881,45
5250038,45
5095505,45
5280611,45
5157781,45
5206087,45
5113846,45
5187393,45
5214347,45
5070874,45
5140585,45
5060660,45
3779234,45
3962465,45
4493696,45
4570631,45
3534264,45
3921177,45
4110339,45
4488227,45
4542378,45
4781966,45
4971782,45
3853122,45
3921612,45
4391272,45
4512893,45
4745337,45
4875478,45
4722593,45
4900119,45
3589956,45
4333678,45
4711784,45
3961252,45
4631708,45
4676867,45
2543101,45
3596256,45
3707535,45
3827715,45
3836491,45
4082841,45
4089969,45
4384324,45
4501527,45
3876738,45
4223672,45
4969830,45
3306961,45
4427650,45
4440643,45
4713343,45
4803075,45
3206313,45
4431193,45
3772465,45
3767737,45
4258387,45
4471766,45
4509062,45
4549879,45
4931040,45
1449087,45
3978452,45
4154812,45
4165479,45
4634214,45
4234571,45
4537860,45
4905802,45
3430966,45
3693347,45
3193165,45
3965143,45
4657529,45
4869724,45
3770269,45
4742910,45
4944735,45
4841456,45
2453056,45
4072309,45
4671792,45
4950950,45
4107414,45
3755672,45
4201861,45
4693253,45
4994411,45
4044941,45
4384301,45
4834741,45
3494006,45
3494821,45
3706525,45
4279982,45
4540625,45
3605775,45
4450652,45
3567515,45
4326553,45
4490675,45
4912760,45
2944396,45
4375498,45
4528576,45
4400771,45
4636135,45
2814601,45
4060713,45
3713107,45
3854229,45
4397645,45
4444193,45
4846835,45
3336253,45
3967161,45
4079125,45
4117230,45
4249271,45
4332980,45
4829324,45
4906068,45
3923939,45
4115534,45
4305922,45
4493048,45
4588395,45
4634665,45
3912808,45
4350996,45
4352955,45
4359733,45
4502482,45
4914551,45
3534166,45
4268721,45
4532530,45
4597824,45
3962165,45
3989737,45
4307722,45
3827895,45
3932700,45
3920024,45
4725892,45
4228800,45
4620948,45
3606326,45
4396627,45
4483978,45
4658085,45
4827462,45
4021502,45
4052054,45
4408602,45
4447541,45
4849856,45
4997577,45
3531463,45
4180494,45
5060140,45
4101795,45
4855827,45
5003200,45
3247852,45
4062665,45
4147278,45
4536097,45
4620619,45
4735796,45
3245833,45
4021705,45
4277832,45
4667326,45
4064567,45
4670770,45
3538919,45
4175960,45
3509237,45
3959201,45
4029100,45
4194877,45
4222072,45
4352359,45
4536314,45
3814717,45
3921916,45
4627237,45
4114804,45
4474422,45
4276212,45
4645614,45
4654208,45
4682159,45
4068536,45
4319576,45
4360728,45
5020095,45
4617238,45
4343925,45
4571396,45
4784892,45
4863785,45
3119588,45
3997536,45
4426417,45
4646270,45
4692368,45
3800104,45
4061228,45
4414589,45
4968873,45
3776233,45
4431870,45
4672683,45
3824003,45
4107242,45
4638383,45
4312074,45
4513366,45
4613326,45
4672657,45
4069399,45
4396021,45
4524079,45
4645943,45
4850995,45
4225900,45
4554668,45
4221004,45
4248389,45
4394733,45
4797962,45
4939060,45
4964077,45
3831621,45
4303676,45
4603705,45
4975969,45
3773351,45
4014329,45
4436674,45
3879710,45
4143269,45
4164751,45
4461266,45
4572114,45
4821212,45
3009747,45
4196418,45
4055188,45
4670696,45
4837381,45
3682162,45
4285426,45
4347625,45
4516580,45
4695422,45
3998476,45
4357624,45
4707429,45
4823201,45
4058003,45
4705759,45
4716041,45
4825057,45
4405774,45
4462677,45
4631055,45
4713754,45
4917516,45
4468291,45
4640782,45
5080456,45
3681241,45
3888249,45
4300967,45
4319356,45
4735837,45
3772241,45
4233367,45
4497534,45
4837831,45
4228396,45
4604695,45
4976715,45
3659587,45
4495546,45
4881205,45
3835464,45
3517668,45
4041932,45
4030121,45
4118280,45
4408231,45
4737356,45
3227550,45
5012323,45
3792319,45
3970068,45
4414023,45
4743091,45
4011358,45
4073287,45
4282233,45
4894351,45
5046004,45
5051887,45
3697366,45
4449150,45
4809291,45
4884814,45
5012317,45
4145738,45
4419619,45
4434151,45
4930158,45
4935055,45
3812000,45
3957474,45
4659611,45
4878557,45
3676387,45
4193406,45
3590125,45
4084582,45
4290664,45
4776043,45
4541076,45
4622239,45
4628881,45
4162396,45
4707657,45
4728592,45
4881268,45
4970564,45
3917330,45
4140755,45
4608679,45
3575174,45
3318748,45
4941753,45
3596228,45
3666789,45
4161219,45
4239042,45
4298005,45
4569346,45
4654063,45
4866763,45
4896208,45
5144553,45
4970714,45
5309983,45
5035686,45
5134086,45
5367636,45
5103498,45
5138615,45
5150717,45
5452447,45
5282785,45
5106416,45
5338349,45
5361091,45
5491820,45
5414007,45
5116662,45
5120867,45
5103144,45
5081034,45
5276680,45
5328467,45
5018865,45
5247683,45
5177439,45
5128871,45
5015250,45
5191867,45
5061144,45
5287178,45
4963882,45
5442389,45
5258430,45
5290243,45
5392287,45
4824544,45
5365577,45
5160368,45
5317720,45
5144426,45
5418948,45
5010251,45
5214845,45
5295993,45
4989168,45
5159687,45
5383113,45
5091850,45
5209816,45
5141905,45
5163081,45
5266514,45
5023710,45
5177604,45
5158054,45
5096279,45
5228056,45
5156675,45
5321627,45
5213561,45
5293603,45
5234456,45
5093391,45
4926852,45
4875480,45
4989134,45
5204953,45
5025253,45
4403216,44
3932315,44
4050956,44
4275081,44
4708060,44
2307629,44
3779907,44
4368963,44
4731066,44
4640050,44
2983606,44
4074306,44
4190855,44
4524238,44
4585668,44
3848112,44
3919462,44
4212380,44
4689986,44
4725845,44
4766055,44
3892396,44
4589145,44
4817149,44
3709364,44
4326851,44
4411994,44
4756019,44
4046722,44
4130534,44
4540996,44
4688072,44
3895360,44
4357900,44
4672974,44
4798746,44
4927412,44
4972431,44
4048653,44
2425755,44
5010518,44
3639147,44
3905863,44
4021653,44
4116517,44
4230571,44
4313847,44
4400270,44
4789914,44
3999163,44
4636524,44
3711262,44
3237625,44
4193138,44
4438453,44
4487324,44
4490209,44
4660439,44
4713003,44
4832692,44
4872936,44
4933670,44
3768480,44
4055548,44
4068659,44
4255798,44
4415685,44
4609809,44
4889664,44
3060429,44
4370710,44
4541094,44
4750482,44
4920954,44
3380584,44
4116814,44
4760422,44
4837609,44
3780852,44
4522982,44
4772530,44
4907290,44
4965392,44
3452742,44
4116387,44
4330197,44
4360586,44
4785969,44
4937439,44
3770438,44
4024056,44
4314227,44
4398799,44
4514808,44
4675806,44
5041964,44
3696319,44
4239349,44
3923198,44
4102785,44
4469742,44
4559314,44
4839639,44
3753022,44
3950075,44
4065814,44
4863623,44
4876126,44
4976690,44
3481427,44
4202798,44
4495288,44
4552360,44
4658426,44
3995617,44
4071436,44
4117801,44
4275724,44
4342828,44
4753898,44
3727783,44
4426330,44
4578678,44
4819752,44
4001323,44
4121222,44
4662900,44
4734478,44
3903120,44
4029583,44
4361154,44
4198283,44
3176550,44
3579548,44
4873286,44
3704006,44
3811828,44
4102733,44
4340706,44
4101907,44
4386156,44
5011515,44
5059186,44
4068303,44
4549075,44
4748064,44
3961254,44
4226491,44
4522203,44
4734717,44
4791540,44
4054028,44
3469578,44
4194358,44
4056465,44
4330338,44
4763322,44
3538020,44
4606909,44
4686554,44
3189662,44
4407943,44
4870641,44
4924301,44
3364136,44
4109018,44
4160257,44
4404247,44
4799061,44
4900904,44
4590552,44
4683550,44
4709918,44
4764604,44
5063029,44
4288965,44
4603044,44
4354189,44
3750127,44
1095205,44
4179709,44
4503705,44
4951192,44
4963991,44
4686607,44
4467790,44
4481594,44
3556754,44
3484835,44
3554788,44
4477583,44
4601705,44
4644498,44
4999932,44
4675856,44
4953771,44
4698664,44
5087247,44
4038222,44
4072959,44
4127795,44
4330790,44
4352601,44
4495648,44
4579463,44
4606069,44
4067959,44
4257902,44
4472498,44
4688166,44
3428610,44
4057042,44
4063726,44
4133030,44
4335220,44
4818914,44
4930351,44
4185168,44
4274163,44
4604520,44
3489723,44
3904221,44
4589873,44
4605844,44
4672601,44
3332327,44
4815912,44
5059712,44
3068065,44
4063967,44
4202041,44
4440777,44
4637125,44
3342750,44
3583824,44
3614546,44
3739797,44
4068687,44
4237543,44
4372745,44
3485787,44
3336241,44
3915883,44
4217993,44
4724310,44
3990914,44
4011169,44
4044765,44
4860244,44
4977419,44
4138426,44
4811240,44
4460637,44
4497917,44
4749575,44
4293950,44
4742998,44
3900823,44
3644482,44
4249991,44
4448718,44
5040177,44
3916451,44
4694179,44
4737550,44
4802931,44
3237377,44
3796634,44
4372802,44
4870704,44
4270130,44
4447753,44
4919130,44
4564036,44
4595950,44
4116336,44
4383462,44
4339806,44
3744611,44
3983283,44
4656605,44
4797276,44
3781808,44
3953644,44
4153932,44
4248932,44
4473178,44
4695946,44
4709533,44
4736369,44
4173626,44
4553070,44
3993834,44
3997873,44
4415639,44
4747100,44
4912664,44
4970546,44
4074232,44
4083127,44
4420467,44
4471218,44
4555739,44
3305016,44
4616327,44
3555604,44
3755138,44
3982123,44
4195634,44
4630088,44
4685903,44
4996587,44
4501459,44
4517637,44
3552850,44
4674869,44
3842840,44
4885684,44
4926166,44
4215401,44
4341759,44
4417392,44
3894297,44
4089029,44
4410875,44
4585486,44
4120570,44
4243994,44
4476184,44
4637018,44
4770640,44
4871806,44
3772078,44
3907926,44
4055862,44
4269813,44
4368476,44
4594682,44
4676586,44
4159206,44
4300153,44
4471097,44
3442795,44
4104090,44
4951249,44
2412397,44
4044634,44
4075411,44
4147681,44
4573995,44
4272198,44
4858572,44
4997745,44
2832334,44
3699529,44
3994297,44
4080213,44
4202491,44
4333979,44
4761545,44
3964871,44
4016544,44
4641656,44
5297191,44
5357507,44
5255683,44
5394473,44
5075591,44
5164911,44
5540853,44
5577035,44
5082682,44
5081795,44
5070413,44
5302546,44
4957754,44
5337361,44
5210854,44
4976269,44
5169491,44
5118605,44
5473450,44
5172784,44
5106773,44
5247533,44
5085629,44
4986878,44
5161192,44
5405377,44
5353303,44
5487167,44
5278202,44
5170787,44
5285446,44
5074019,44
3902912,44
5315700,44
5144120,44
5132935,44
5157657,44
5084058,44
5066971,44
5103557,44
5402413,44
4999787,44
5500012,44
5206578,44
5273821,44
5157737,44
5347653,44
5319751,44
5226009,44
5245600,44
5377262,44
5136394,44
5251147,44
5179517,44
5383876,44
5363433,44
5136636,44
5288765,44
5301032,44
5425027,44
5557798,44
5353656,44
5399518,44
5448727,44
5210398,44
5048085,44
5409453,44
5106368,44
5191510,44
5459867,44
1985424,44
5188885,44
4943349,44
5200820,44
5266073,44
4481625,44
5175814,44
5189319,44
5303393,44
5250228,44
4994079,44
5193101,44
4771379,44
3796999,44
4143796,44
4389096,44
4630260,44
4630317,44
4893193,44
4033357,44
4611581,44
3463735,44
4844144,44
4889412,44
3276944,44
4080440,44
4208925,44
4259725,44
4706771,44
3362783,44
4302138,44
4728326,44
4116723,44
3676292,44
3253588,44
3729446,44
3779654,44
4512766,44
4939616,44
3451838,44
4140387,44
5059895,44
3356779,44
4322875,44
4416963,44
4611288,44
4712874,44
3636767,44
4214969,44
4254173,44
4421735,44
4185087,44
4265126,44
4597060,44
4676668,44
4710763,44
4015991,44
4161728,44
4313607,44
4594770,44
3523121,44
4370515,44
4558461,44
4256062,44
4330891,44
4364189,44
4734042,44
4184942,44
4668709,44
4704016,44
4126679,44
4902107,44
4417042,44
4658078,44
4938940,44
3161614,44
3359678,44
4661005,44
4880592,44
4818985,44
3638773,44
4309803,44
4564410,44
4600761,44
4665079,44
4672734,44
3880430,44
3936606,44
4012920,44
4613545,44
4634127,44
4773038,44
4937301,44
4122448,44
4569016,44
4757505,44
4944727,44
3515575,44
4007135,44
4156104,44
4310849,44
4419089,44
4752893,44
4911348,44
3686342,44
4219912,44
4466502,44
4775522,44
4868619,44
3755145,44
4047161,44
4952707,44
4806309,44
4896670,44
3762000,44
3973355,44
4318173,44
4588229,44
4975354,44
4024866,44
4267443,44
4311145,44
4486286,44
4606329,44
4607638,44
4797913,44
4864543,44
5086401,44
3669501,44
4343798,44
4368478,44
4447377,44
4454575,44
4468120,44
3917045,44
4226878,44
3236895,44
3660097,44
4952554,44
4638309,44
4775624,44
4825879,44
4662720,44
4806444,44
2895301,44
4233080,44
4233387,44
4596713,44
4304591,44
4458560,44
4847157,44
4138718,44
4835263,44
3534396,44
3756091,44
4271145,44
4635347,44
3951136,44
3308131,44
3444275,44
4317115,44
4438511,44
4081754,44
4419115,44
4419404,44
4508746,44
4598710,44
3699089,44
4259117,44
4299790,44
4532419,44
4703306,44
4111457,44
4766013,44
4928225,44
2411079,44
3629478,44
4500987,44
4505589,44
4535768,44
4638558,44
3995655,44
5010886,44
4053284,44
4053951,44
4333999,44
4374798,44
4625034,44
3276458,44
3853379,44
5035695,44
3901244,44
3958313,44
4310343,44
4695884,44
4899285,44
3975712,44
4309781,44
4475123,44
4650479,44
4540573,44
3874042,44
4123336,44
4258848,44
4689494,44
4727028,44
4799253,44
3665173,44
4634807,44
4710955,44
4779614,44
2022065,44
3427366,44
4229808,44
4493815,44
4805113,44
3239000,44
3480836,44
4642756,44
4751482,44
4332435,44
4502110,44
4535459,44
4695463,44
4719917,44
3580082,44
3911391,44
4599489,44
3815972,44
3925766,44
4450164,44
3657657,44
2231847,44
3766916,44
4104147,44
4656325,44
4891225,44
3780935,44
4422071,44
2930377,44
4163254,44
4328803,44
4337116,44
3977555,44
4484382,44
4660059,44
4766293,44
3856649,44
4664604,44
3668653,44
3951127,44
3975901,44
4026826,44
4440566,44
3902495,44
4149911,44
3687849,44
4314265,44
4880614,44
3453259,44
3478808,44
4397757,44
4573468,44
4623461,44
4822345,44
4275895,44
4324111,44
4377010,44
4674180,44
4701878,44
4849569,44
3826301,44
4470300,44
4550043,44
4941155,44
4209335,44
4816265,44
4161894,44
4325081,44
3873467,44
4368515,44
3657003,44
3589337,44
3848603,44
3902482,44
3991225,44
4327722,44
3766439,44
4297328,44
4340902,44
4806311,44
3032345,44
3890537,44
4043058,44
4507219,44
4765720,44
4913467,44
3001525,44
3832535,44
4061468,44
4617854,44
3758192,44
3875907,44
4559227,44
3917990,44
3978178,44
4180813,44
4370930,44
4483807,44
4504895,44
4664653,44
4809217,44
3501769,44
3689752,44
3268636,44
3532634,44
3789897,44
3941237,44
4703148,44
4714994,44
2642874,44
3865301,44
4205341,44
4495569,44
4157360,44
4677901,44
5047961,44
3840898,44
4021591,44
4453782,44
4751179,44
4831539,44
3574824,44
3950158,44
4361997,44
4728455,44
4760849,44
4790954,44
4842677,44
4952161,44
4143760,44
4257937,44
4749359,44
4823312,44
4838938,44
4556897,44
3202851,44
3948322,44
3995883,44
4224032,44
4321924,44
4518772,44
4592340,44
4635033,44
4935017,44
3646929,44
3832545,44
4149413,44
4289836,44
4618592,44
4796247,44
3189447,44
4348656,44
4370538,44
4973318,44
3749837,44
3247133,44
4025721,44
4393873,44
4822363,44
4990092,44
5125684,44
4902508,44
5233215,44
5247676,44
5043902,44
5303214,44
4985030,44
4973585,44
5185561,44
5248702,44
5409865,44
5263134,44
5353335,44
5179558,44
5131020,44
5145689,44
5166195,44
5276681,44
5455822,44
5278584,44
5037397,44
5144425,44
5014234,44
5196024,44
4999056,44
5126022,44
5185667,44
5456627,44
5185782,44
5206749,44
5308320,44
5026364,44
5028058,44
5286664,44
5379224,44
5327161,44
5412720,44
5237460,44
5173773,44
5392244,44
4987486,44
5319766,44
5277764,44
5084735,44
5061393,44
5007207,44
5243001,44
5235642,44
4963364,44
5461611,44
5213105,44
5308438,44
5201908,44
5330502,44
5180366,44
5185871,44
5183085,44
5305389,44
5304953,44
5101364,44
5028500,44
5455820,44
4996704,44
5410728,44
5404316,44
5649186,44
5142380,44
4872125,44
5228098,44
5013761,44
5641974,44
3294871,43
3533744,43
3755220,43
4072600,43
4312669,43
4414621,43
4654034,43
4945282,43
4233973,43
4281061,43
4481670,43
4691373,43
4744061,43
4907151,43
3723121,43
4514818,43
4138344,43
4038213,43
4386233,43
4359222,43
4778259,43
4854324,43
4271030,43
4277644,43
4344142,43
4543960,43
4601468,43
4647817,43
3908759,43
4521659,43
4644468,43
2603486,43
4698753,43
4994410,43
4707398,43
4731225,43
4915981,43
4142517,43
3928633,43
4710422,43
3846010,43
4519532,43
4799062,43
4307266,43
4766012,43
3966577,43
4076575,43
4140953,43
4357072,43
4013532,43
4447886,43
4709137,43
3191600,43
3443940,43
3804424,43
4296476,43
4679463,43
4814195,43
4906433,43
3530860,43
3941772,43
4253158,43
4507605,43
4517661,43
4669475,43
5021892,43
3680121,43
4252421,43
4641346,43
3747087,43
3785781,43
4201202,43
4527566,43
4579430,43
3869121,43
4784133,43
4823108,43
4940588,43
4947864,43
4960983,43
4237838,43
4309280,43
4445521,43
4450227,43
3715219,43
4566610,43
4571819,43
4659481,43
4100370,43
4484028,43
3314073,43
4047526,43
4141847,43
4316461,43
4435513,43
4713051,43
4138692,43
4273929,43
4736151,43
3608718,43
4128602,43
3348548,43
3876654,43
4687107,43
4901312,43
4963766,43
3554929,43
3659394,43
3663842,43
4355550,43
4709030,43
3326207,43
3979733,43
4619265,43
3938612,43
4210376,43
4056496,43
4237245,43
4410275,43
4613946,43
4129603,43
4891794,43
2071250,43
4953305,43
3713447,43
3755180,43
4048452,43
4104170,43
4093985,43
4189519,43
4513009,43
4665463,43
4701402,43
4952496,43
4116892,43
3308020,43
4450065,43
3588839,43
3957504,43
4443931,43
4507730,43
3187321,43
3837894,43
4050374,43
4627701,43
4800219,43
3134697,43
3912261,43
4033059,43
4688572,43
4984204,43
4783829,43
4810734,43
3932153,43
4074072,43
4089337,43
4855225,43
3908760,43
4402690,43
4695880,43
3865845,43
4015100,43
4414132,43
4546476,43
4152761,43
4541010,43
4571674,43
4721176,43
4899149,43
3777758,43
4145298,43
4325808,43
4332833,43
4677735,43
4293572,43
4919974,43
4008203,43
3064648,43
3798360,43
3852201,43
3907955,43
4134128,43
4162919,43
4362150,43
4453085,43
3586953,43
3382121,43
4475912,43
4734907,43
4807021,43
4779013,43
3995748,43
4158166,43
4164045,43
4716224,43
5015410,43
3805596,43
4388924,43
4416698,43
4508161,43
4815030,43
3254828,43
4268420,43
4728983,43
4805979,43
3941859,43
4731811,43
4784914,43
4900971,43
3316669,43
4550386,43
4609370,43
4748658,43
4922240,43
4130343,43
4154688,43
4537193,43
4797763,43
3470400,43
2697433,43
4197069,43
4294726,43
4574319,43
4758595,43
4337285,43
4349862,43
4503537,43
4661947,43
4797926,43
4134846,43
4559222,43
4602295,43
4503853,43
4808782,43
2978340,43
3648131,43
3981897,43
4212791,43
4355721,43
4527251,43
4587152,43
4716183,43
4854263,43
2993815,43
3689294,43
4654127,43
4026788,43
4329191,43
4360927,43
4747836,43
4918440,43
3065205,43
4382924,43
4680776,43
3796492,43
3827428,43
3931518,43
3939123,43
4418984,43
4466696,43
4588650,43
4701756,43
4815221,43
4900013,43
4146489,43
4330743,43
4471345,43
4777606,43
3820079,43
4083056,43
4395393,43
4423727,43
4452473,43
4757534,43
3244586,43
3686111,43
4310879,43
4533416,43
2496895,43
3956667,43
4313730,43
4361388,43
4820611,43
3591584,43
3248432,43
3746911,43
4326053,43
4027043,43
4059114,43
4557957,43
3893812,43
3978272,43
4004226,43
4010319,43
4512344,43
4537165,43
4786190,43
4022210,43
4146521,43
4507757,43
4349695,43
4526577,43
4592498,43
4594657,43
4663163,43
5030226,43
3860490,43
4180790,43
4425023,43
4813578,43
3318852,43
3450502,43
3938075,43
4598393,43
3902084,43
4719507,43
4936282,43
4292317,43
4569881,43
4002531,43
4361851,43
4725975,43
3536796,43
2045099,43
3926470,43
4073886,43
4105861,43
4452775,43
4572724,43
3699683,43
4033345,43
4198080,43
4425055,43
4494652,43
4866687,43
4914147,43
3415644,43
4868383,43
4151747,43
4552532,43
4584602,43
4710767,43
3773882,43
4464223,43
4464787,43
4827347,43
3972725,43
4156071,43
3878131,43
3884882,43
4065154,43
4202007,43
4771425,43
3712078,43
3945124,43
3966897,43
4016540,43
4172260,43
4358902,43
4925444,43
3303576,43
3416952,43
3620677,43
4667289,43
4746481,43
4090996,43
4295464,43
4814796,43
4105789,43
4204255,43
4656610,43
4938563,43
4001693,43
3702259,43
3856989,43
3937193,43
4361153,43
4323557,43
4402830,43
4733669,43
4351023,43
4632891,43
5253341,43
5357508,43
5239594,43
5292632,43
5079600,43
5045843,43
5224183,43
5054100,43
5382311,43
5136581,43
5288611,43
5340828,43
5245025,43
5086502,43
5177765,43
5241658,43
5529937,43
5401350,43
5210104,43
5243655,43
5073387,43
5384831,43
5408655,43
5397323,43
5302168,43
5192303,43
5226891,43
5025658,43
5261064,43
5085366,43
5002306,43
4983817,43
5304279,43
4952024,43
5026607,43
4880667,43
4901173,43
5290305,43
5191548,43
4772477,43
2170102,43
5255679,43
4892528,43
5087558,43
5126975,43
5125896,43
5189632,43
5493566,43
5344418,43
5193167,43
5187526,43
5179670,43
5200051,43
5073953,43
5261917,43
5390350,43
5446756,43
5062367,43
5149895,43
5499238,43
5151100,43
5278091,43
5341376,43
5019370,43
5060170,43
5436957,43
5410568,43
5157687,43
5471598,43
5257391,43
5084010,43
5295484,43
5341807,43
5152279,43
5109414,43
5162378,43
5268187,43
5283639,43
5404473,43
5223926,43
5186629,43
5189647,43
5263167,43
5498030,43
5272117,43
4316964,43
4796699,43
3743842,43
3878565,43
4003621,43
4706670,43
4753709,43
4774949,43
3749073,43
3443261,43
4444201,43
4646244,43
4820976,43
4359561,43
4493695,43
4625962,43
4060849,43
4379099,43
3595740,43
4298720,43
4577629,43
4739856,43
3705100,43
3763079,43
4194153,43
4200395,43
4755955,43
3651454,43
4203446,43
3122598,43
3789267,43
4260677,43
4330649,43
4783736,43
4823303,43
5070694,43
4217508,43
4260673,43
4744793,43
4808115,43
3935330,43
4207324,43
4281904,43
4546435,43
4564014,43
4695673,43
4835120,43
4897268,43
5023773,43
3634883,43
3402192,43
4642775,43
4785826,43
3826847,43
3844285,43
3871541,43
4349609,43
4384975,43
4670857,43
4834152,43
4929402,43
3932923,43
4846193,43
4943916,43
2834748,43
4237598,43
4350163,43
4874382,43
3664415,43
4173571,43
4182767,43
3828766,43
3930039,43
4767559,43
3621214,43
3846820,43
4017721,43
4847818,43
4907148,43
4065489,43
4476463,43
4544264,43
3800891,43
3991742,43
4350753,43
4410327,43
4526574,43
4821034,43
3666600,43
3681515,43
4726976,43
4748220,43
4835002,43
3474625,43
3823217,43
4048268,43
4461542,43
4831580,43
3756390,43
4122857,43
4191191,43
4779696,43
4807191,43
3802570,43
3808125,43
4360598,43
2498692,43
4864589,43
4165832,43
4418181,43
3879767,43
4423414,43
4842783,43
3520949,43
3883247,43
4058001,43
4066829,43
4072340,43
4101976,43
4264340,43
4564915,43
4774699,43
3784399,43
4774091,43
3574040,43
4402053,43
4636207,43
4583811,43
4692163,43
3299424,43
3970792,43
4560498,43
4617193,43
3076790,43
3489145,43
4374847,43
4593407,43
4758176,43
4983322,43
4066285,43
4368734,43
4515889,43
4520581,43
4380237,43
4618938,43
4837028,43
